"away_score","away_team","club_id","club_name","coach","competition_name","home_score","home_team","match_date","match_result_link","match_time","match_type","play_style","result","season"
2,"Fulham",931,"Fulham","Kit Symons","Championship",1,"Birmingham","27-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498487","4:00 PM","9","4-3-1-2","1:2 ","2014"
0,"Bolton",931,"Fulham","Kit Symons","Championship",4,"Fulham","01-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498510","9:00 PM","10","4-4-2 Diamond","4:0 ","2014"
2,"Southampton",180,"Southampton","Ronald Koeman","Premier League",1,"Newcastle","17-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486684","6:30 PM","22","4-3-3 Attacking","1:2 ","2014"
1,"Swansea",180,"Southampton","Ronald Koeman","Premier League",0,"Southampton","01-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486695","5:00 PM","23","4-3-3 Defending","0:1 ","2014"
1,"Southampton",180,"Southampton","Ronald Koeman","Premier League",0,"QPR","07-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486705","4:00 PM","24","4-3-3 Attacking","0:1 ","2014"
0,"West Ham",180,"Southampton","Ronald Koeman","Premier League",0,"Southampton","11-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486712","8:45 PM","25","4-3-3 Attacking","0:0 ","2014"
1,"VfL Wolfsburg",29,"Everton","Roberto Martínez","Europa League",4,"Everton","18-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492444","9:05 PM","Group H","4-2-3-1","4:1 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",2,"Middlesbrough","04-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498518","4:00 PM","11","4-4-2 Diamond","2:0 ","2014"
0,"Norwich",931,"Fulham","Kit Symons","Championship",1,"Fulham","18-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498528","4:00 PM","12","4-4-2 Diamond","1:0 ","2014"
3,"Fulham",931,"Fulham","Kit Symons","Championship",3,"Rotherham","21-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498544","8:45 PM","13","4-4-2 Diamond","3:3 ","2014"
0,"Charlton",931,"Fulham","Kit Symons","Championship",3,"Fulham","24-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498561","8:45 PM","14","4-4-2 Diamond","3:0 ","2014"
2,"Liverpool",180,"Southampton","Ronald Koeman","Premier League",0,"Southampton","22-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486725","5:15 PM","26","4-3-3 Defending","0:2 ","2014"
0,"Southampton",180,"Southampton","Ronald Koeman","Premier League",1,"West Brom","28-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486737","4:00 PM","27","5-4-1","1:0 ","2014"
0,"Crystal Palace",180,"Southampton","Ronald Koeman","Premier League",1,"Southampton","03-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486742","8:45 PM","28","4-2-3-1","1:0 ","2014"
1,"Everton",29,"Everton","Roberto Martínez","Europa League",1,"Krasnodar","02-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492446","6:00 PM","Group H","4-2-3-1","1:1 ","2014"
0,"Everton",29,"Everton","Roberto Martínez","Europa League",0,"LOSC Lille","23-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492449","7:00 PM","Group H","4-2-3-1","0:0 ","2014"
0,"LOSC Lille",29,"Everton","Roberto Martínez","Europa League",3,"Everton","06-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492450","9:05 PM","Group H","4-2-3-1","3:0 ","2014"
2,"Everton",29,"Everton","Roberto Martínez","Europa League",0,"VfL Wolfsburg","27-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492453","7:00 PM","Group H","4-2-3-1","0:2 ","2014"
3,"Fulham",931,"Fulham","Kit Symons","Championship",3,"Wigan","01-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498651","4:00 PM","15","4-4-2 Diamond","3:3 ","2014"
2,"Blackpool",931,"Fulham","Kit Symons","Championship",2,"Fulham","05-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2498679","9:00 PM","16","4-4-2 Diamond","2:2 ","2014"
1,"Southampton",180,"Southampton","Ronald Koeman","Premier League",1,"Chelsea","15-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486751","2:30 PM","29","4-3-3 Attacking","1:1 ","2014"
1,"Krasnodar",29,"Everton","Roberto Martínez","Europa League",0,"Everton","11-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2492455","9:05 PM","Group H","4-2-3-1","0:1 ","2014"
4,"Everton",29,"Everton","Roberto Martínez","Europa League",1,"BSC Young Boys","19-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2517528","7:00 PM","intermediate stage 1st leg","4-2-3-1","1:4 ","2014"
1,"BSC Young Boys",29,"Everton","Roberto Martínez","Europa League",3,"Everton","26-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2531143","9:05 PM","intermediate stage 2nd leg","4-3-3 Attacking","3:1 ","2014"
1,"Huddersfield",931,"Fulham","Kit Symons","Championship",3,"Fulham","08-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509871","4:00 PM","17","4-4-2 Diamond","3:1 ","2014"
0,"Burnley",180,"Southampton","Ronald Koeman","Premier League",2,"Southampton","21-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486765","4:00 PM","30","4-4-2 double 6","2:0 ","2014"
0,"Southampton",180,"Southampton","Ronald Koeman","Premier League",1,"Everton","04-04-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486773","4:00 PM","31","4-3-3 Defending","1:0 ","2014"
0,"Hull City",180,"Southampton","Ronald Koeman","Premier League",2,"Southampton","11-04-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486783","4:00 PM","32","4-3-3 Defending","2:0 ","2014"
1,"Southampton",180,"Southampton","Ronald Koeman","Premier League",2,"Stoke City","18-04-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486798","4:00 PM","33","4-2-3-1","2:1 ","2014"
1,"Dynamo Kyiv",29,"Everton","Roberto Martínez","Europa League",2,"Everton","12-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2538955","9:05 PM","last 16 1st leg","4-2-3-1","2:1 ","2014"
2,"Everton",29,"Everton","Roberto Martínez","Europa League",5,"Dynamo Kyiv","19-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2538963","7:00 PM","last 16 2nd leg","4-2-3-1","5:2 ","2014"
2,"Everton",29,"Everton","Roberto Martínez","Premier League",2,"Leicester","16-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2460298","4:00 PM","1","4-2-3-1","2:2 ","2014"
2,"Arsenal",29,"Everton","Roberto Martínez","Premier League",2,"Everton","23-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2478484","6:30 PM","2","4-2-3-1","2:2 ","2014"
6,"Chelsea",29,"Everton","Roberto Martínez","Premier League",3,"Everton","30-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486496","6:30 PM","3","4-2-3-1","3:6 ","2014"
1,"Fulham",931,"Fulham","Kit Symons","Championship",2,"Brentford","21-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509880","8:45 PM","18","4-4-2 double 6","2:1 ","2014"
2,"Fulham",931,"Fulham","Kit Symons","Championship",1,"Brighton","29-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509897","4:00 PM","19","4-3-1-2","1:2 ","2014"
5,"Watford",931,"Fulham","Kit Symons","Championship",0,"Fulham","05-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509904","8:45 PM","20","4-3-1-2","0:5 ","2014"
1,"Fulham",931,"Fulham","Kit Symons","Championship",0,"Leeds","13-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509971","4:00 PM","21","4-3-1-2","0:1 ","2014"
2,"Spurs",180,"Southampton","Ronald Koeman","Premier League",2,"Southampton","25-04-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486806","1:45 PM","34","4-2-3-1","2:2 ","2014"
1,"Southampton",180,"Southampton","Ronald Koeman","Premier League",2,"Sunderland","02-05-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486815","4:00 PM","35","4-2-3-1","2:1 ","2014"
2,"Everton",29,"Everton","Roberto Martínez","Premier League",0,"West Brom","13-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486505","4:00 PM","4","4-2-3-1","0:2 ","2014"
3,"Crystal Palace",29,"Everton","Roberto Martínez","Premier League",2,"Everton","21-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486517","5:00 PM","5","4-2-3-1","2:3 ","2014"
1,"Everton",29,"Everton","Roberto Martínez","Premier League",1,"Liverpool","27-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486519","1:45 PM","6","4-3-3 Attacking","1:1 ","2014"
1,"Everton",29,"Everton","Roberto Martínez","Premier League",2,"Man Utd","05-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486536","1:00 PM","7","4-1-4-1","2:1 ","2014"
0,"Sheff Wed",931,"Fulham","Kit Symons","Championship",4,"Fulham","20-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509981","4:00 PM","22","4-3-1-2","4:0 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",2,"Bournemouth","26-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2509990","4:00 PM","23","4-3-1-2","2:0 ","2014"
2,"Brighton",931,"Fulham","Kit Symons","Championship",0,"Fulham","29-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2510004","9:00 PM","24","4-2-3-1","0:2 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",1,"Cardiff","10-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2520386","4:00 PM","25","4-3-1-2","1:0 ","2014"
0,"Southampton",180,"Southampton","Ronald Koeman","Premier League",2,"Leicester","09-05-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486825","4:00 PM","36","4-2-3-1","2:0 ","2014"
1,"Aston Villa",180,"Southampton","Ronald Koeman","Premier League",6,"Southampton","16-05-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486833","1:45 PM","37","4-3-3 Defending","6:1 ","2014"
0,"Southampton",180,"Southampton","Ronald Koeman","Premier League",2,"Man City","24-05-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486846","4:00 PM","38","4-3-3 Defending","2:0 ","2014"
1,"Ipswich",180,"Southampton","Ronald Koeman","FA Cup",1,"Southampton","04-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2517321","4:00 PM","Third Round","4-4-2 double 6","1:1 ","2014"
0,"Aston Villa",29,"Everton","Roberto Martínez","Premier League",3,"Everton","18-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486543","4:00 PM","8","4-2-3-1","3:0 ","2014"
3,"Everton",29,"Everton","Roberto Martínez","Premier League",1,"Burnley","26-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486556","2:30 PM","9","4-2-3-1","1:3 ","2014"
1,"Reading",931,"Fulham","Kit Symons","Championship",2,"Fulham","17-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2520394","4:00 PM","26","4-4-2 Diamond","2:1 ","2014"
2,"Nottm Forest",931,"Fulham","Kit Symons","Championship",3,"Fulham","21-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525514","8:45 PM","27","4-3-1-2","3:2 ","2014"
1,"Fulham",931,"Fulham","Kit Symons","Championship",2,"Blackburn","31-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525528","4:00 PM","28","4-3-1-2","2:1 ","2014"
2,"Swansea",2288,"Swansea","Garry Monk","Premier League",1,"Man Utd","16-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2460300","1:45 PM","1","4-2-3-1","1:2 ","2014"
1,"Southampton",180,"Southampton","Ronald Koeman","FA Cup",0,"Ipswich","14-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2524878","8:55 PM","Third Round Replay","3-5-2 flat","0:1 ","2014"
3,"Crystal Palace",180,"Southampton","Ronald Koeman","FA Cup",2,"Southampton","24-01-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2528145","4:00 PM","Fourth Round","4-2-3-1","2:3 ","2014"
2,"Southampton",180,"Southampton","Ronald Koeman","EFL Cup",0,"Millwall","26-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2485815","8:45 PM","Second Round","4-4-2 double 6","0:2 ","2014"
0,"Swansea",29,"Everton","Roberto Martínez","Premier League",0,"Everton","01-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486562","4:00 PM","10","4-2-3-1","0:0 ","2014"
1,"Everton",29,"Everton","Roberto Martínez","Premier League",1,"Sunderland","09-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486576","2:30 PM","11","4-2-3-1","1:1 ","2014"
1,"West Ham",29,"Everton","Roberto Martínez","Premier League",2,"Everton","22-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486580","4:00 PM","12","4-2-3-1","2:1 ","2014"
1,"Everton",29,"Everton","Roberto Martínez","Premier League",2,"Spurs","30-11-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486598","5:00 PM","13","4-2-3-1","2:1 ","2014"
1,"Birmingham",931,"Fulham","Kit Symons","Championship",1,"Fulham","07-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525538","4:00 PM","29","4-4-2 Diamond","1:1 ","2014"
1,"Fulham",931,"Fulham","Kit Symons","Championship",3,"Bolton","10-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525557","9:00 PM","30","4-4-2 Diamond","3:1 ","2014"
2,"Ipswich",931,"Fulham","Kit Symons","Championship",1,"Fulham","14-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525566","4:00 PM","31","4-3-1-2","1:2 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",0,"Millwall","21-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525579","4:00 PM","32","4-4-2 Diamond","0:0 ","2014"
0,"Burnley",2288,"Swansea","Garry Monk","Premier League",1,"Swansea","23-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2478483","4:00 PM","2","4-2-3-1","1:0 ","2014"
0,"West Brom",2288,"Swansea","Garry Monk","Premier League",3,"Swansea","30-08-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486494","4:00 PM","3","4-2-3-1","3:0 ","2014"
2,"Swansea",2288,"Swansea","Garry Monk","Premier League",4,"Chelsea","13-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486500","4:00 PM","4","4-2-3-1","4:2 ","2014"
1,"Southampton",2288,"Swansea","Garry Monk","Premier League",0,"Swansea","20-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486513","4:00 PM","5","4-2-3-1","0:1 ","2014"
2,"Southampton",180,"Southampton","Ronald Koeman","EFL Cup",1,"Arsenal","23-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2490239","8:45 PM","Third Round","4-3-3 Attacking","1:2 ","2014"
3,"Southampton",180,"Southampton","Ronald Koeman","EFL Cup",2,"Stoke City","29-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2500664","8:45 PM","Round of 16","4-3-3 Defending","2:3 ","2014"
0,"Southampton",180,"Southampton","Ronald Koeman","EFL Cup",1,"Sheffield Utd.","16-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2508620","8:45 PM","Quarter-Finals","4-4-1-1","1:0 ","2014"
1,"Hull City",29,"Everton","Roberto Martínez","Premier League",1,"Everton","03-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486607","8:45 PM","14","4-2-3-1","1:1 ","2014"
0,"Everton",29,"Everton","Roberto Martínez","Premier League",1,"Man City","06-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486612","6:30 PM","15","4-2-3-1","1:0 ","2014"
1,"QPR",29,"Everton","Roberto Martínez","Premier League",3,"Everton","15-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486623","9:00 PM","16","4-2-3-1","3:1 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",3,"Wolves","24-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525594","8:45 PM","33","4-3-1-2","3:0 ","2014"
0,"Derby",931,"Fulham","Kit Symons","Championship",2,"Fulham","28-02-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525602","4:00 PM","34","4-3-1-2","2:0 ","2014"
0,"Fulham",931,"Fulham","Kit Symons","Championship",1,"Watford","03-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525618","8:45 PM","35","4-4-2 Diamond","1:0 ","2014"
0,"Swansea",2288,"Swansea","Garry Monk","Premier League",0,"Sunderland","27-09-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486525","4:00 PM","6","4-2-3-1","0:0 ","2014"
2,"Newcastle",2288,"Swansea","Garry Monk","Premier League",2,"Swansea","04-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486533","4:00 PM","7","4-2-3-1","2:2 ","2014"
1,"Swansea",2288,"Swansea","Garry Monk","Premier League",2,"Stoke City","19-10-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486547","5:00 PM","8","4-2-3-1","2:1 ","2014"
0,"Everton",29,"Everton","Roberto Martínez","Premier League",3,"Southampton","20-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486635","4:00 PM","17","4-4-1-1","3:0 ","2014"
1,"Stoke City",29,"Everton","Roberto Martínez","Premier League",0,"Everton","26-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486643","4:00 PM","18","4-2-3-1","0:1 ","2014"
2,"Everton",29,"Everton","Roberto Martínez","Premier League",3,"Newcastle","28-12-2014","https://www.transfermarkt.com/spielbericht/index/spielbericht/2486653","5:15 PM","19","4-2-3-1","3:2 ","2014"
5,"Bournemouth",931,"Fulham","Kit Symons","Championship",1,"Fulham","06-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525624","8:45 PM","36","4-4-2 Diamond","1:5 ","2014"
1,"Fulham",931,"Fulham","Kit Symons","Championship",1,"Sheff Wed","14-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525642","4:00 PM","37","5-3-2","1:1 ","2014"
3,"Leeds",931,"Fulham","Kit Symons","Championship",0,"Fulham","18-03-2015","https://www.transfermarkt.com/spielbericht/index/spielbericht/2525655","9:00 PM","38","4-4-2 Diamond","0:3 ","2014"
